장례식장명,항목,품종,품명,세부내용,가격(원),가격(만원)
"일산백장례서비스(주)","수시/초염","일반","위생복건","1개",50000,5
"일산복음병원장례식장","시설임대료","빈소/분향실","특12호실-90평","빈소임대료/일",900000,90
"일산복음병원장례식장","시설임대료","빈소/분향실","일반35호실-60평","빈소임대료/일",720000,72
"일산복음병원장례식장","시설임대료","빈소/분향실","VIP실-120평","빈소임대료/일",1500000,150
"일산복음병원장례식장","시설임대료","염습실/입관실","염습실이용료","염습실",300000,30
"일산복음병원장례식장","안치실이용료","일반","안치료","안치료/일",96000,9.6
"일산복음병원장례식장","안치실이용료","일반","안치료","안치료/시간",4000,0.4
"일산복음병원장례식장","염습/입관","일반","입관실 사용료","대인소인",300000,30
"일산복음병원장례식장","염습/입관","일반","염습료","대인소인",200000,20
"일산복음병원장례식장","수시/초염","일반","수시료","대인소인",150000,15
"일산장례식장","시설임대료","빈소+접객실","분향실임대료","2실/ 45평형",640000,64
"일산장례식장","시설임대료","빈소+접객실","분향실 임대료","1실/ 105평형",1060000,106
"일산장례식장","시설임대료","빈소+접객실","분향실 임대료","1실/ 90평형",980000,98
"일산장례식장","시설임대료","빈소+접객실","분향실 임대료","2실/ 60평형",780000,78
"일산장례식장","시설임대료","염습실/입관실","입관실사용료","5평",200000,20
"일산장례식장","안치실이용료","일반","안치실 사용료","8기 /2평(6.6㎡)",80000,8
"일산장례식장","염습/입관","일반","입관료","위생처리/염습.입관",200000,20
"일산장례식장","수시/초염","일반","수시.초염","안치 전 진행",100000,10
"임실 중앙장례식장","안치실이용료","일반","안치료","1일",50000,5
"임실 중앙장례식장","염습/입관","일반","염습료","노무",300000,30
"임실 중앙장례식장","수시/초염","일반","초렴비","노무",100000,10
"임실군보건의료원장례식장","시설임대료","빈소+접객실","분향실.접객실","사용료",200000,20
"자굴산장례식장","시설임대료","빈소+접객실","접객실 분향실 1일","VIP",650000,65
"자굴산장례식장","시설임대료","빈소+접객실","접객실 분향실 1일","2층 특1실특2실",450000,45
"자굴산장례식장","시설임대료","염습실/입관실","발인실사용료","1회",150000,15
"자굴산장례식장","시설임대료","염습실/입관실","염습실사용료","1회",200000,20
"자굴산장례식장","안치실이용료","일반","안치실이용료","1일",100000,10
"자굴산장례식장","염습/입관","일반","염습료","2인",250000,25
"자연병원장례식장","시설임대료","염습실/입관실","염습실 사용료","1회 기준",200000,20
"자연병원장례식장","안치실이용료","일반","안치료","1일 24시간 기준",150000,15
"자인병원장례식장","시설임대료","빈소+접객실","빈소및접객실임대료","1일기준",500000,50
"자인병원장례식장","안치실이용료","일반","안치실이용료","1일기준",100000,10
"자인병원장례식장","염습/입관","일반","염습비","소대렴",200000,20
"자인병원장례식장","수시/초염","일반","수시비","수시",100000,10
"자인전문장례식장","시설임대료","빈소+접객실","202호 시간당35000원","198m2",840000,84
"자인전문장례식장","시설임대료","빈소+접객실","301  시간당45000원","297m2",1080000,108
"자인전문장례식장","시설임대료","빈소+접객실","201호 시간당35000원","198m2",840000,84
"자인전문장례식장","시설임대료","빈소+접객실","101호 시간당25000원","109m2",600000,60
"자인전문장례식장","염습/입관","일반","입관료","입관료",200000,20
"장곡농협홍주장례식장","시설임대료","빈소+접객실","장례식장임대료(국화)","1시간",25000,2.5
"장곡농협홍주장례식장","시설임대료","빈소+접객실","장례식장임대료(무궁화)","1시간",35000,3.5
"장곡농협홍주장례식장","시설임대료","빈소+접객실","장례식장임대료(매화)","1시간",20000,2
"장곡농협홍주장례식장","시설임대료","빈소+접객실","장례식장임대료(백합)","1시간",35000,3.5
"장곡농협홍주장례식장","시설임대료","빈소+접객실","장례식장임대료(2층특실)","1시간",45000,4.5
"장곡농협홍주장례식장","안치실이용료","일반","안치료","1시간",3000,0.3
"장곡농협홍주장례식장","염습/입관","일반","염습비","1구당",200000,20
"장곡농협홍주장례식장","염습/입관","일반","특별염습비(사고사)","1구당",300000,30
"장곡농협홍주장례식장","수시/초염","일반","수시료","1구당",100000,10
"장례식장 평화원","시설임대료","빈소+접객실","빈소/접객실","일반실132㎡ 40평/시간당 19000원",456000,45.6
"장례식장 평화원","시설임대료","빈소+접객실","빈소/접객실","일반실198㎡ 60평/시간당 31000원",744000,74.4
"장례식장 평화원","시설임대료","빈소+접객실","빈소/접객실","특실264㎡ 80평/시간당 39000원",936000,93.6
"장례식장 평화원","시설임대료","빈소+접객실","빈소/접객실","영결식장",100000,10
"장례식장 평화원","시설임대료","빈소+접객실","빈소/접객실","일반실165㎡ 50평/시간당 26000원",624000,62.4
"장례식장 평화원","시설임대료","빈소+접객실","빈소/접객실","VIP실330㎡ 100평/시간당 43500원",1044000,104.4
"장례식장 평화원","시설임대료","빈소+접객실","빈소/접객실","일반실231㎡ 70평/시간당 34000원",816000,81.6
"장례식장 평화원","염습/입관","일반","염습실 사용료","상조회입관",200000,20
"장례식장 평화원","염습/입관","일반","염습실사용료 및 염습료","주간",300000,30
"장례식장 평화원","염습/입관","일반","염습실 사용료 및 염습료","사고사",400000,40
"장례식장 평화원","염습/입관","일반","염습실 사용료 및 염습료","야간할증",100000,10
"장례식장 평화원","염습/입관","일반","음식물쓰레기","쓰레기 수거료(음식물쓰레기포함)",60000,6
"장례식장상예원","시설임대료","빈소/분향실","","1일",200000,20
"장례식장상예원","시설임대료","접객실","봉황관","시간당",35000,3.5
"장례식장상예원","시설임대료","접객실","공작관","시간당",30000,3
"장례식장상예원","시설임대료","접객실","백조관","시간당",25000,2.5
"장례식장상예원","안치실이용료","일반","안치실","시간당",7000,0.7
"장례식장상예원","수시/초염","일반","수시초비","",150000,15
"장수군보건의료원장례식장","시설임대료","빈소+접객실","1.2분향실(80평)","분향실 접객실 주방 사체실 참관실등 1일 사용료",200000,20
"장수군보건의료원장례식장","시설임대료","빈소+접객실","3분향실(22평)","분향실 접객실 주방 사체실 참관실등 1일 사용료",120000,12
"장수군보건의료원장례식장","염습/입관","일반","염습료","",300000,30
"장유누가병원 장례식장","시설임대료","빈소+접객실","특1호","1실/24시간",900000,90
"장유누가병원 장례식장","시설임대료","빈소+접객실","특2호","1실/24시간",600000,60
"장유누가병원 장례식장","시설임대료","빈소+접객실","VIP실","1실/24시간",1300000,130
"장유누가병원 장례식장","안치실이용료","일반","안치료","1일/24시간",150000,15
"장호원장례식장","안치실이용료","일반","안치료","1일 기준",96000,9.6
"장호원장례식장","염습/입관","일반","염습비용","2인1조 1회",300000,30
"장호원장례식장","염습/입관","일반","입관실 사용료","상조회및가족입관",300000,30
"장호원장례식장","수시/초염","일반","수시비용","2인1조 1회",150000,15
"장흥병원장례식장","시설임대료","염습실/입관실","염습실임대료","1회",200000,20
"장흥병원장례식장","안치실이용료","일반","안치료","1일",100000,10
"장흥우리병원중앙장례식장","시설임대료","빈소+접객실","2층특실 빈소사용료","1일/",450000,45
"장흥우리병원중앙장례식장","시설임대료","빈소+접객실","1호실 빈소사용료","1일",400000,40
"장흥우리병원중앙장례식장","시설임대료","빈소+접객실","2호실 빈소사용료","1일",400000,40
"장흥우리병원중앙장례식장","시설임대료","염습실/입관실","입관실 사용료","1회당(자가 및 상조회)",250000,25
"장흥우리병원중앙장례식장","안치실이용료","일반","안치료","1일",60000,6
"장흥우리병원중앙장례식장","염습/입관","일반","염습비","장례식장 직원이 염습",300000,30
"장흥우리병원중앙장례식장","염습/입관","특수","사고사 및 기타","사고사로 사망한 시신 염습",350000,35
"장흥우리병원중앙장례식장","수시/초염","일반","수시비용","수시",100000,10
"전곡효사랑병원장례식장","시설임대료","빈소+접객실","분향실","2호실",450000,45
"전곡효사랑병원장례식장","시설임대료","빈소+접객실","분향실","1호실",375000,37.5
"전곡효사랑병원장례식장","시설임대료","빈소+접객실","휴면실","상주게스트룸(ㅣ실 1일 )",30000,3
"전곡효사랑병원장례식장","시설임대료","빈소+접객실","분향실","6호실",260000,26
"전곡효사랑병원장례식장","시설임대료","빈소+접객실","분향실","5호실",325000,32.5
"전곡효사랑병원장례식장","시설임대료","빈소+접객실","분향실","3호실",250000,25
"전곡효사랑병원장례식장","시설임대료","염습실/입관실","발인실","발인실 대여",50000,5
"전곡효사랑병원장례식장","시설임대료","염습실/입관실","염습실","염습실 대여",300000,30
"전곡효사랑병원장례식장","안치실이용료","일반","안치실","1구 / 1일",100000,10
"전곡효사랑병원장례식장","수시/초염","일반","수시비(소인)","인건비",50000,5
"전곡효사랑병원장례식장","수시/초염","일반","수시비(대인)","인건비",200000,20
